run_id,source_csv,output_png,field,cohesion_0,frictional_angle,ks,log10_ks,noise_percent,noise_seed,particle_count,pixels_clipped_low,pixels_clipped_high,status
201,dabashenliu_run_201\particle_positions_150000.csv,noise_3pct\c3800_phi18.00_logk-2.300000.png,equivalent_plastic_strain,3800,18,0.0050118724,-2.29999999447783,3,2012326,860,0,10562,generated
201,dabashenliu_run_201\particle_positions_150000.csv,noise_5pct\c3800_phi18.00_logk-2.300000.png,equivalent_plastic_strain,3800,18,0.0050118724,-2.29999999447783,5,2012526,860,0,10562,generated
202,dabashenliu_run_202\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-2.077778.png,equivalent_plastic_strain,3800,18,0.0083603095,-2.07777764461193,0,2022026,860,0,9916,generated
202,dabashenliu_run_202\particle_positions_150000.csv,noise_1pct\c3800_phi18.00_logk-2.077778.png,equivalent_plastic_strain,3800,18,0.0083603095,-2.07777764461193,1,2022126,860,0,9916,generated
202,dabashenliu_run_202\particle_positions_150000.csv,noise_3pct\c3800_phi18.00_logk-2.077778.png,equivalent_plastic_strain,3800,18,0.0083603095,-2.07777764461193,3,2022326,860,0,9916,generated
202,dabashenliu_run_202\particle_positions_150000.csv,noise_5pct\c3800_phi18.00_logk-2.077778.png,equivalent_plastic_strain,3800,18,0.0083603095,-2.07777764461193,5,2022526,860,0,9916,generated
203,dabashenliu_run_203\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-1.855556.png,equivalent_plastic_strain,3800,18,0.013945831,-1.85555560201739,0,2032026,860,0,10380,generated
203,dabashenliu_run_203\particle_positions_150000.csv,noise_1pct\c3800_phi18.00_logk-1.855556.png,equivalent_plastic_strain,3800,18,0.013945831,-1.85555560201739,1,2032126,860,0,10380,generated
203,dabashenliu_run_203\particle_positions_150000.csv,noise_3pct\c3800_phi18.00_logk-1.855556.png,equivalent_plastic_strain,3800,18,0.013945831,-1.85555560201739,3,2032326,860,0,10380,generated
203,dabashenliu_run_203\particle_positions_150000.csv,noise_5pct\c3800_phi18.00_logk-1.855556.png,equivalent_plastic_strain,3800,18,0.013945831,-1.85555560201739,5,2032526,860,0,10380,generated
204,dabashenliu_run_204\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-1.633333.png,equivalent_plastic_strain,3800,18,0.023263052,-1.63333330853244,0,2042026,860,0,10325,generated
204,dabashenliu_run_204\particle_positions_150000.csv,noise_1pct\c3800_phi18.00_logk-1.633333.png,equivalent_plastic_strain,3800,18,0.023263052,-1.63333330853244,1,2042126,860,0,10325,generated
204,dabashenliu_run_204\particle_positions_150000.csv,noise_3pct\c3800_phi18.00_logk-1.633333.png,equivalent_plastic_strain,3800,18,0.023263052,-1.63333330853244,3,2042326,860,0,10325,generated
204,dabashenliu_run_204\particle_positions_150000.csv,noise_5pct\c3800_phi18.00_logk-1.633333.png,equivalent_plastic_strain,3800,18,0.023263052,-1.63333330853244,5,2042526,860,0,10325,generated
205,dabashenliu_run_205\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-1.411111.png,equivalent_plastic_strain,3800,18,0.038805105,-1.41111113709934,0,2052026,860,0,10594,generated
205,dabashenliu_run_205\particle_positions_150000.csv,noise_1pct\c3800_phi18.00_logk-1.411111.png,equivalent_plastic_strain,3800,18,0.038805105,-1.41111113709934,1,2052126,860,0,10594,generated
205,dabashenliu_run_205\particle_positions_150000.csv,noise_3pct\c3800_phi18.00_logk-1.411111.png,equivalent_plastic_strain,3800,18,0.038805105,-1.41111113709934,3,2052326,860,0,10594,generated
205,dabashenliu_run_205\particle_positions_150000.csv,noise_5pct\c3800_phi18.00_logk-1.411111.png,equivalent_plastic_strain,3800,18,0.038805105,-1.41111113709934,5,2052526,860,0,10594,generated
206,dabashenliu_run_206\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-1.188889.png,equivalent_plastic_strain,3800,18,0.06473083,-1.18888882427963,0,2062026,860,0,13854,generated
206,dabashenliu_run_206\particle_positions_150000.csv,noise_1pct\c3800_phi18.00_logk-1.188889.png,equivalent_plastic_strain,3800,18,0.06473083,-1.18888882427963,1,2062126,860,0,13854,generated
206,dabashenliu_run_206\particle_positions_150000.csv,noise_3pct\c3800_phi18.00_logk-1.188889.png,equivalent_plastic_strain,3800,18,0.06473083,-1.18888882427963,3,2062326,860,0,13854,generated
206,dabashenliu_run_206\particle_positions_150000.csv,noise_5pct\c3800_phi18.00_logk-1.188889.png,equivalent_plastic_strain,3800,18,0.06473083,-1.18888882427963,5,2062526,860,0,13854,generated
207,dabashenliu_run_207\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-0.966667.png,equivalent_plastic_strain,3800,18,0.10797753,-0.966666611293739,0,2072026,860,0,13593,generated
207,dabashenliu_run_207\particle_positions_150000.csv,noise_1pct\c3800_phi18.00_logk-0.966667.png,equivalent_plastic_strain,3800,18,0.10797753,-0.966666611293739,1,2072126,860,0,13593,generated
207,dabashenliu_run_207\particle_positions_150000.csv,noise_3pct\c3800_phi18.00_logk-0.966667.png,equivalent_plastic_strain,3800,18,0.10797753,-0.966666611293739,3,2072326,860,0,13593,generated
207,dabashenliu_run_207\particle_positions_150000.csv,noise_5pct\c3800_phi18.00_logk-0.966667.png,equivalent_plastic_strain,3800,18,0.10797753,-0.966666611293739,5,2072526,860,0,13593,generated
208,dabashenliu_run_208\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-0.744444.png,equivalent_plastic_strain,3800,18,0.18011737,-0.744444403052799,0,2082026,860,0,28546,generated
208,dabashenliu_run_208\particle_positions_150000.csv,noise_1pct\c3800_phi18.00_logk-0.744444.png,equivalent_plastic_strain,3800,18,0.18011737,-0.744444403052799,1,2082126,860,0,28546,generated
208,dabashenliu_run_208\particle_positions_150000.csv,noise_3pct\c3800_phi18.00_logk-0.744444.png,equivalent_plastic_strain,3800,18,0.18011737,-0.744444403052799,3,2082326,860,0,28546,generated
208,dabashenliu_run_208\particle_positions_150000.csv,noise_5pct\c3800_phi18.00_logk-0.744444.png,equivalent_plastic_strain,3800,18,0.18011737,-0.744444403052799,5,2082526,860,0,28546,generated
209,dabashenliu_run_209\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-0.522222.png,equivalent_plastic_strain,3800,18,0.30045387,-0.522222197678965,0,2092026,860,0,47664,generated
209,dabashenliu_run_209\particle_positions_150000.csv,noise_1pct\c3800_phi18.00_logk-0.522222.png,equivalent_plastic_strain,3800,18,0.30045387,-0.522222197678965,1,2092126,860,0,47664,generated
209,dabashenliu_run_209\particle_positions_150000.csv,noise_3pct\c3800_phi18.00_logk-0.522222.png,equivalent_plastic_strain,3800,18,0.30045387,-0.522222197678965,3,2092326,860,0,47664,generated
209,dabashenliu_run_209\particle_positions_150000.csv,noise_5pct\c3800_phi18.00_logk-0.522222.png,equivalent_plastic_strain,3800,18,0.30045387,-0.522222197678965,5,2092526,860,0,47664,generated
210,dabashenliu_run_210\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-0.300000.png,equivalent_plastic_strain,3800,18,0.50118726,-0.299999977147204,0,2102026,860,0,57364,generated
210,dabashenliu_run_210\particle_positions_150000.csv,noise_1pct\c3800_phi18.00_logk-0.300000.png,equivalent_plastic_strain,3800,18,0.50118726,-0.299999977147204,1,2102126,860,0,57364,generated
210,dabashenliu_run_210\particle_positions_150000.csv,noise_3pct\c3800_phi18.00_logk-0.300000.png,equivalent_plastic_strain,3800,18,0.50118726,-0.299999977147204,3,2102326,860,0,57364,generated
210,dabashenliu_run_210\particle_positions_150000.csv,noise_5pct\c3800_phi18.00_logk-0.300000.png,equivalent_plastic_strain,3800,18,0.50118726,-0.299999977147204,5,2102526,860,0,57364,generated
211,dabashenliu_run_211\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-2.300000.png,equivalent_plastic_strain,3800,19,0.0050118724,-2.29999999447783,0,2112026,860,0,960,generated
211,dabashenliu_run_211\particle_positions_150000.csv,noise_1pct\c3800_phi19.00_logk-2.300000.png,equivalent_plastic_strain,3800,19,0.0050118724,-2.29999999447783,1,2112126,860,0,960,generated
211,dabashenliu_run_211\particle_positions_150000.csv,noise_3pct\c3800_phi19.00_logk-2.300000.png,equivalent_plastic_strain,3800,19,0.0050118724,-2.29999999447783,3,2112326,860,0,960,generated
211,dabashenliu_run_211\particle_positions_150000.csv,noise_5pct\c3800_phi19.00_logk-2.300000.png,equivalent_plastic_strain,3800,19,0.0050118724,-2.29999999447783,5,2112526,860,0,960,generated
212,dabashenliu_run_212\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-2.077778.png,equivalent_plastic_strain,3800,19,0.0083603095,-2.07777764461193,0,2122026,860,0,959,generated
212,dabashenliu_run_212\particle_positions_150000.csv,noise_1pct\c3800_phi19.00_logk-2.077778.png,equivalent_plastic_strain,3800,19,0.0083603095,-2.07777764461193,1,2122126,860,0,959,generated
212,dabashenliu_run_212\particle_positions_150000.csv,noise_3pct\c3800_phi19.00_logk-2.077778.png,equivalent_plastic_strain,3800,19,0.0083603095,-2.07777764461193,3,2122326,860,0,959,generated
212,dabashenliu_run_212\particle_positions_150000.csv,noise_5pct\c3800_phi19.00_logk-2.077778.png,equivalent_plastic_strain,3800,19,0.0083603095,-2.07777764461193,5,2122526,860,0,959,generated
213,dabashenliu_run_213\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-1.855556.png,equivalent_plastic_strain,3800,19,0.013945831,-1.85555560201739,0,2132026,860,0,964,generated
213,dabashenliu_run_213\particle_positions_150000.csv,noise_1pct\c3800_phi19.00_logk-1.855556.png,equivalent_plastic_strain,3800,19,0.013945831,-1.85555560201739,1,2132126,860,0,964,generated
213,dabashenliu_run_213\particle_positions_150000.csv,noise_3pct\c3800_phi19.00_logk-1.855556.png,equivalent_plastic_strain,3800,19,0.013945831,-1.85555560201739,3,2132326,860,0,964,generated
213,dabashenliu_run_213\particle_positions_150000.csv,noise_5pct\c3800_phi19.00_logk-1.855556.png,equivalent_plastic_strain,3800,19,0.013945831,-1.85555560201739,5,2132526,860,0,964,generated
214,dabashenliu_run_214\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-1.633333.png,equivalent_plastic_strain,3800,19,0.023263052,-1.63333330853244,0,2142026,860,0,935,generated
214,dabashenliu_run_214\particle_positions_150000.csv,noise_1pct\c3800_phi19.00_logk-1.633333.png,equivalent_plastic_strain,3800,19,0.023263052,-1.63333330853244,1,2142126,860,0,935,generated
214,dabashenliu_run_214\particle_positions_150000.csv,noise_3pct\c3800_phi19.00_logk-1.633333.png,equivalent_plastic_strain,3800,19,0.023263052,-1.63333330853244,3,2142326,860,0,935,generated
214,dabashenliu_run_214\particle_positions_150000.csv,noise_5pct\c3800_phi19.00_logk-1.633333.png,equivalent_plastic_strain,3800,19,0.023263052,-1.63333330853244,5,2142526,860,0,935,generated
215,dabashenliu_run_215\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-1.411111.png,equivalent_plastic_strain,3800,19,0.038805105,-1.41111113709934,0,2152026,860,0,1076,generated
215,dabashenliu_run_215\particle_positions_150000.csv,noise_1pct\c3800_phi19.00_logk-1.411111.png,equivalent_plastic_strain,3800,19,0.038805105,-1.41111113709934,1,2152126,860,0,1076,generated
215,dabashenliu_run_215\particle_positions_150000.csv,noise_3pct\c3800_phi19.00_logk-1.411111.png,equivalent_plastic_strain,3800,19,0.038805105,-1.41111113709934,3,2152326,860,0,1076,generated
215,dabashenliu_run_215\particle_positions_150000.csv,noise_5pct\c3800_phi19.00_logk-1.411111.png,equivalent_plastic_strain,3800,19,0.038805105,-1.41111113709934,5,2152526,860,0,1076,generated
216,dabashenliu_run_216\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-1.188889.png,equivalent_plastic_strain,3800,19,0.06473083,-1.18888882427963,0,2162026,860,0,2327,generated
216,dabashenliu_run_216\particle_positions_150000.csv,noise_1pct\c3800_phi19.00_logk-1.188889.png,equivalent_plastic_strain,3800,19,0.06473083,-1.18888882427963,1,2162126,860,0,2327,generated
216,dabashenliu_run_216\particle_positions_150000.csv,noise_3pct\c3800_phi19.00_logk-1.188889.png,equivalent_plastic_strain,3800,19,0.06473083,-1.18888882427963,3,2162326,860,0,2327,generated
216,dabashenliu_run_216\particle_positions_150000.csv,noise_5pct\c3800_phi19.00_logk-1.188889.png,equivalent_plastic_strain,3800,19,0.06473083,-1.18888882427963,5,2162526,860,0,2327,generated
217,dabashenliu_run_217\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-0.966667.png,equivalent_plastic_strain,3800,19,0.10797753,-0.966666611293739,0,2172026,860,0,4608,generated
217,dabashenliu_run_217\particle_positions_150000.csv,noise_1pct\c3800_phi19.00_logk-0.966667.png,equivalent_plastic_strain,3800,19,0.10797753,-0.966666611293739,1,2172126,860,0,4608,generated
217,dabashenliu_run_217\particle_positions_150000.csv,noise_3pct\c3800_phi19.00_logk-0.966667.png,equivalent_plastic_strain,3800,19,0.10797753,-0.966666611293739,3,2172326,860,0,4608,generated
217,dabashenliu_run_217\particle_positions_150000.csv,noise_5pct\c3800_phi19.00_logk-0.966667.png,equivalent_plastic_strain,3800,19,0.10797753,-0.966666611293739,5,2172526,860,0,4608,generated
218,dabashenliu_run_218\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-0.744444.png,equivalent_plastic_strain,3800,19,0.18011737,-0.744444403052799,0,2182026,860,0,27086,generated
218,dabashenliu_run_218\particle_positions_150000.csv,noise_1pct\c3800_phi19.00_logk-0.744444.png,equivalent_plastic_strain,3800,19,0.18011737,-0.744444403052799,1,2182126,860,0,27086,generated
218,dabashenliu_run_218\particle_positions_150000.csv,noise_3pct\c3800_phi19.00_logk-0.744444.png,equivalent_plastic_strain,3800,19,0.18011737,-0.744444403052799,3,2182326,860,0,27086,generated
218,dabashenliu_run_218\particle_positions_150000.csv,noise_5pct\c3800_phi19.00_logk-0.744444.png,equivalent_plastic_strain,3800,19,0.18011737,-0.744444403052799,5,2182526,860,0,27086,generated
219,dabashenliu_run_219\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-0.522222.png,equivalent_plastic_strain,3800,19,0.30045387,-0.522222197678965,0,2192026,860,0,39965,generated
219,dabashenliu_run_219\particle_positions_150000.csv,noise_1pct\c3800_phi19.00_logk-0.522222.png,equivalent_plastic_strain,3800,19,0.30045387,-0.522222197678965,1,2192126,860,0,39965,generated
219,dabashenliu_run_219\particle_positions_150000.csv,noise_3pct\c3800_phi19.00_logk-0.522222.png,equivalent_plastic_strain,3800,19,0.30045387,-0.522222197678965,3,2192326,860,0,39965,generated
219,dabashenliu_run_219\particle_positions_150000.csv,noise_5pct\c3800_phi19.00_logk-0.522222.png,equivalent_plastic_strain,3800,19,0.30045387,-0.522222197678965,5,2192526,860,0,39965,generated
220,dabashenliu_run_220\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-0.300000.png,equivalent_plastic_strain,3800,19,0.50118726,-0.299999977147204,0,2202026,860,0,49163,generated
220,dabashenliu_run_220\particle_positions_150000.csv,noise_1pct\c3800_phi19.00_logk-0.300000.png,equivalent_plastic_strain,3800,19,0.50118726,-0.299999977147204,1,2202126,860,0,49163,generated
220,dabashenliu_run_220\particle_positions_150000.csv,noise_3pct\c3800_phi19.00_logk-0.300000.png,equivalent_plastic_strain,3800,19,0.50118726,-0.299999977147204,3,2202326,860,0,49163,generated
220,dabashenliu_run_220\particle_positions_150000.csv,noise_5pct\c3800_phi19.00_logk-0.300000.png,equivalent_plastic_strain,3800,19,0.50118726,-0.299999977147204,5,2202526,860,0,49163,generated
221,dabashenliu_run_221\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-2.300000.png,equivalent_plastic_strain,3800,20,0.0050118724,-2.29999999447783,0,2212026,860,0,273,generated
221,dabashenliu_run_221\particle_positions_150000.csv,noise_1pct\c3800_phi20.00_logk-2.300000.png,equivalent_plastic_strain,3800,20,0.0050118724,-2.29999999447783,1,2212126,860,0,273,generated
221,dabashenliu_run_221\particle_positions_150000.csv,noise_3pct\c3800_phi20.00_logk-2.300000.png,equivalent_plastic_strain,3800,20,0.0050118724,-2.29999999447783,3,2212326,860,0,273,generated
221,dabashenliu_run_221\particle_positions_150000.csv,noise_5pct\c3800_phi20.00_logk-2.300000.png,equivalent_plastic_strain,3800,20,0.0050118724,-2.29999999447783,5,2212526,860,0,273,generated
222,dabashenliu_run_222\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-2.077778.png,equivalent_plastic_strain,3800,20,0.0083603095,-2.07777764461193,0,2222026,860,0,287,generated
222,dabashenliu_run_222\particle_positions_150000.csv,noise_1pct\c3800_phi20.00_logk-2.077778.png,equivalent_plastic_strain,3800,20,0.0083603095,-2.07777764461193,1,2222126,860,0,287,generated
222,dabashenliu_run_222\particle_positions_150000.csv,noise_3pct\c3800_phi20.00_logk-2.077778.png,equivalent_plastic_strain,3800,20,0.0083603095,-2.07777764461193,3,2222326,860,0,287,generated
222,dabashenliu_run_222\particle_positions_150000.csv,noise_5pct\c3800_phi20.00_logk-2.077778.png,equivalent_plastic_strain,3800,20,0.0083603095,-2.07777764461193,5,2222526,860,0,287,generated
223,dabashenliu_run_223\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-1.855556.png,equivalent_plastic_strain,3800,20,0.013945831,-1.85555560201739,0,2232026,860,0,290,generated
223,dabashenliu_run_223\particle_positions_150000.csv,noise_1pct\c3800_phi20.00_logk-1.855556.png,equivalent_plastic_strain,3800,20,0.013945831,-1.85555560201739,1,2232126,860,0,290,generated
223,dabashenliu_run_223\particle_positions_150000.csv,noise_3pct\c3800_phi20.00_logk-1.855556.png,equivalent_plastic_strain,3800,20,0.013945831,-1.85555560201739,3,2232326,860,0,290,generated
223,dabashenliu_run_223\particle_positions_150000.csv,noise_5pct\c3800_phi20.00_logk-1.855556.png,equivalent_plastic_strain,3800,20,0.013945831,-1.85555560201739,5,2232526,860,0,290,generated
224,dabashenliu_run_224\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-1.633333.png,equivalent_plastic_strain,3800,20,0.023263052,-1.63333330853244,0,2242026,860,0,287,generated
224,dabashenliu_run_224\particle_positions_150000.csv,noise_1pct\c3800_phi20.00_logk-1.633333.png,equivalent_plastic_strain,3800,20,0.023263052,-1.63333330853244,1,2242126,860,0,287,generated
224,dabashenliu_run_224\particle_positions_150000.csv,noise_3pct\c3800_phi20.00_logk-1.633333.png,equivalent_plastic_strain,3800,20,0.023263052,-1.63333330853244,3,2242326,860,0,287,generated
224,dabashenliu_run_224\particle_positions_150000.csv,noise_5pct\c3800_phi20.00_logk-1.633333.png,equivalent_plastic_strain,3800,20,0.023263052,-1.63333330853244,5,2242526,860,0,287,generated
225,dabashenliu_run_225\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-1.411111.png,equivalent_plastic_strain,3800,20,0.038805105,-1.41111113709934,0,2252026,860,0,297,generated
225,dabashenliu_run_225\particle_positions_150000.csv,noise_1pct\c3800_phi20.00_logk-1.411111.png,equivalent_plastic_strain,3800,20,0.038805105,-1.41111113709934,1,2252126,860,0,297,generated
225,dabashenliu_run_225\particle_positions_150000.csv,noise_3pct\c3800_phi20.00_logk-1.411111.png,equivalent_plastic_strain,3800,20,0.038805105,-1.41111113709934,3,2252326,860,0,297,generated
225,dabashenliu_run_225\particle_positions_150000.csv,noise_5pct\c3800_phi20.00_logk-1.411111.png,equivalent_plastic_strain,3800,20,0.038805105,-1.41111113709934,5,2252526,860,0,297,generated
226,dabashenliu_run_226\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-1.188889.png,equivalent_plastic_strain,3800,20,0.06473083,-1.18888882427963,0,2262026,860,0,632,generated
226,dabashenliu_run_226\particle_positions_150000.csv,noise_1pct\c3800_phi20.00_logk-1.188889.png,equivalent_plastic_strain,3800,20,0.06473083,-1.18888882427963,1,2262126,860,0,632,generated
226,dabashenliu_run_226\particle_positions_150000.csv,noise_3pct\c3800_phi20.00_logk-1.188889.png,equivalent_plastic_strain,3800,20,0.06473083,-1.18888882427963,3,2262326,860,0,632,generated
226,dabashenliu_run_226\particle_positions_150000.csv,noise_5pct\c3800_phi20.00_logk-1.188889.png,equivalent_plastic_strain,3800,20,0.06473083,-1.18888882427963,5,2262526,860,0,632,generated
227,dabashenliu_run_227\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-0.966667.png,equivalent_plastic_strain,3800,20,0.10797753,-0.966666611293739,0,2272026,860,0,2524,generated
227,dabashenliu_run_227\particle_positions_150000.csv,noise_1pct\c3800_phi20.00_logk-0.966667.png,equivalent_plastic_strain,3800,20,0.10797753,-0.966666611293739,1,2272126,860,0,2524,generated
227,dabashenliu_run_227\particle_positions_150000.csv,noise_3pct\c3800_phi20.00_logk-0.966667.png,equivalent_plastic_strain,3800,20,0.10797753,-0.966666611293739,3,2272326,860,0,2524,generated
227,dabashenliu_run_227\particle_positions_150000.csv,noise_5pct\c3800_phi20.00_logk-0.966667.png,equivalent_plastic_strain,3800,20,0.10797753,-0.966666611293739,5,2272526,860,0,2524,generated
228,dabashenliu_run_228\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-0.744444.png,equivalent_plastic_strain,3800,20,0.18011737,-0.744444403052799,0,2282026,860,0,19420,generated
228,dabashenliu_run_228\particle_positions_150000.csv,noise_1pct\c3800_phi20.00_logk-0.744444.png,equivalent_plastic_strain,3800,20,0.18011737,-0.744444403052799,1,2282126,860,0,19420,generated
228,dabashenliu_run_228\particle_positions_150000.csv,noise_3pct\c3800_phi20.00_logk-0.744444.png,equivalent_plastic_strain,3800,20,0.18011737,-0.744444403052799,3,2282326,860,0,19420,generated
228,dabashenliu_run_228\particle_positions_150000.csv,noise_5pct\c3800_phi20.00_logk-0.744444.png,equivalent_plastic_strain,3800,20,0.18011737,-0.744444403052799,5,2282526,860,0,19420,generated
229,dabashenliu_run_229\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-0.522222.png,equivalent_plastic_strain,3800,20,0.30045387,-0.522222197678965,0,2292026,860,0,34738,generated
229,dabashenliu_run_229\particle_positions_150000.csv,noise_1pct\c3800_phi20.00_logk-0.522222.png,equivalent_plastic_strain,3800,20,0.30045387,-0.522222197678965,1,2292126,860,0,34738,generated
229,dabashenliu_run_229\particle_positions_150000.csv,noise_3pct\c3800_phi20.00_logk-0.522222.png,equivalent_plastic_strain,3800,20,0.30045387,-0.522222197678965,3,2292326,860,0,34738,generated
229,dabashenliu_run_229\particle_positions_150000.csv,noise_5pct\c3800_phi20.00_logk-0.522222.png,equivalent_plastic_strain,3800,20,0.30045387,-0.522222197678965,5,2292526,860,0,34738,generated
230,dabashenliu_run_230\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-0.300000.png,equivalent_plastic_strain,3800,20,0.50118726,-0.299999977147204,0,2302026,860,0,42874,generated
230,dabashenliu_run_230\particle_positions_150000.csv,noise_1pct\c3800_phi20.00_logk-0.300000.png,equivalent_plastic_strain,3800,20,0.50118726,-0.299999977147204,1,2302126,860,0,42874,generated
230,dabashenliu_run_230\particle_positions_150000.csv,noise_3pct\c3800_phi20.00_logk-0.300000.png,equivalent_plastic_strain,3800,20,0.50118726,-0.299999977147204,3,2302326,860,0,42874,generated
230,dabashenliu_run_230\particle_positions_150000.csv,noise_5pct\c3800_phi20.00_logk-0.300000.png,equivalent_plastic_strain,3800,20,0.50118726,-0.299999977147204,5,2302526,860,0,42874,generated
231,dabashenliu_run_231\particle_positions_150000.csv,noise_0pct\c3800_phi21.00_logk-2.300000.png,equivalent_plastic_strain,3800,21,0.0050118724,-2.29999999447783,0,2312026,860,0,70,generated
231,dabashenliu_run_231\particle_positions_150000.csv,noise_1pct\c3800_phi21.00_logk-2.300000.png,equivalent_plastic_strain,3800,21,0.0050118724,-2.29999999447783,1,2312126,860,0,70,generated
231,dabashenliu_run_231\particle_positions_150000.csv,noise_3pct\c3800_phi21.00_logk-2.300000.png,equivalent_plastic_strain,3800,21,0.0050118724,-2.29999999447783,3,2312326,860,0,70,generated
231,dabashenliu_run_231\particle_positions_150000.csv,noise_5pct\c3800_phi21.00_logk-2.300000.png,equivalent_plastic_strain,3800,21,0.0050118724,-2.29999999447783,5,2312526,860,0,70,generated
232,dabashenliu_run_232\particle_positions_150000.csv,noise_0pct\c3800_phi21.00_logk-2.077778.png,equivalent_plastic_strain,3800,21,0.0083603095,-2.07777764461193,0,2322026,860,0,69,generated
232,dabashenliu_run_232\particle_positions_150000.csv,noise_1pct\c3800_phi21.00_logk-2.077778.png,equivalent_plastic_strain,3800,21,0.0083603095,-2.07777764461193,1,2322126,860,0,69,generated
232,dabashenliu_run_232\particle_positions_150000.csv,noise_3pct\c3800_phi21.00_logk-2.077778.png,equivalent_plastic_strain,3800,21,0.0083603095,-2.07777764461193,3,2322326,860,0,69,generated
232,dabashenliu_run_232\particle_positions_150000.csv,noise_5pct\c3800_phi21.00_logk-2.077778.png,equivalent_plastic_strain,3800,21,0.0083603095,-2.07777764461193,5,2322526,860,0,69,generated
233,dabashenliu_run_233\particle_positions_150000.csv,noise_0pct\c3800_phi21.00_logk-1.855556.png,equivalent_plastic_strain,3800,21,0.013945831,-1.85555560201739,0,2332026,860,0,87,generated
233,dabashenliu_run_233\particle_positions_150000.csv,noise_1pct\c3800_phi21.00_logk-1.855556.png,equivalent_plastic_strain,3800,21,0.013945831,-1.85555560201739,1,2332126,860,0,87,generated
233,dabashenliu_run_233\particle_positions_150000.csv,noise_3pct\c3800_phi21.00_logk-1.855556.png,equivalent_plastic_strain,3800,21,0.013945831,-1.85555560201739,3,2332326,860,0,87,generated
233,dabashenliu_run_233\particle_positions_150000.csv,noise_5pct\c3800_phi21.00_logk-1.855556.png,equivalent_plastic_strain,3800,21,0.013945831,-1.85555560201739,5,2332526,860,0,87,generated
234,dabashenliu_run_234\particle_positions_150000.csv,noise_0pct\c3800_phi21.00_logk-1.633333.png,equivalent_plastic_strain,3800,21,0.023263052,-1.63333330853244,0,2342026,860,0,74,generated
234,dabashenliu_run_234\particle_positions_150000.csv,noise_1pct\c3800_phi21.00_logk-1.633333.png,equivalent_plastic_strain,3800,21,0.023263052,-1.63333330853244,1,2342126,860,0,74,generated
234,dabashenliu_run_234\particle_positions_150000.csv,noise_3pct\c3800_phi21.00_logk-1.633333.png,equivalent_plastic_strain,3800,21,0.023263052,-1.63333330853244,3,2342326,860,0,74,generated
234,dabashenliu_run_234\particle_positions_150000.csv,noise_5pct\c3800_phi21.00_logk-1.633333.png,equivalent_plastic_strain,3800,21,0.023263052,-1.63333330853244,5,2342526,860,0,74,generated
235,dabashenliu_run_235\particle_positions_150000.csv,noise_0pct\c3800_phi21.00_logk-1.411111.png,equivalent_plastic_strain,3800,21,0.038805105,-1.41111113709934,0,2352026,860,0,70,generated
235,dabashenliu_run_235\particle_positions_150000.csv,noise_1pct\c3800_phi21.00_logk-1.411111.png,equivalent_plastic_strain,3800,21,0.038805105,-1.41111113709934,1,2352126,860,0,70,generated
235,dabashenliu_run_235\particle_positions_150000.csv,noise_3pct\c3800_phi21.00_logk-1.411111.png,equivalent_plastic_strain,3800,21,0.038805105,-1.41111113709934,3,2352326,860,0,70,generated
235,dabashenliu_run_235\particle_positions_150000.csv,noise_5pct\c3800_phi21.00_logk-1.411111.png,equivalent_plastic_strain,3800,21,0.038805105,-1.41111113709934,5,2352526,860,0,70,generated
236,dabashenliu_run_236\particle_positions_150000.csv,noise_0pct\c3800_phi21.00_logk-1.188889.png,equivalent_plastic_strain,3800,21,0.06473083,-1.18888882427963,0,2362026,860,0,168,generated
