run_id,source_csv,output_png,field,cohesion_0,frictional_angle,ks,log10_ks,noise_percent,noise_seed,particle_count,pixels_clipped_low,pixels_clipped_high,status
153,dabashenliu_run_153\particle_positions_150000.csv,noise_0pct\c3400_phi23.00_logk-1.855556.png,pressure,3400,23,0.013945831,-1.85555560201739,0,1532026,860,0,0,generated
154,dabashenliu_run_154\particle_positions_150000.csv,noise_0pct\c3400_phi23.00_logk-1.633333.png,pressure,3400,23,0.023263052,-1.63333330853244,0,1542026,860,0,0,generated
155,dabashenliu_run_155\particle_positions_150000.csv,noise_0pct\c3400_phi23.00_logk-1.411111.png,pressure,3400,23,0.038805105,-1.41111113709934,0,1552026,860,0,0,generated
156,dabashenliu_run_156\particle_positions_150000.csv,noise_0pct\c3400_phi23.00_logk-1.188889.png,pressure,3400,23,0.06473083,-1.18888882427963,0,1562026,860,0,0,generated
157,dabashenliu_run_157\particle_positions_150000.csv,noise_0pct\c3400_phi23.00_logk-0.966667.png,pressure,3400,23,0.10797753,-0.966666611293739,0,1572026,860,0,1,generated
158,dabashenliu_run_158\particle_positions_150000.csv,noise_0pct\c3400_phi23.00_logk-0.744444.png,pressure,3400,23,0.18011737,-0.744444403052799,0,1582026,860,0,0,generated
159,dabashenliu_run_159\particle_positions_150000.csv,noise_0pct\c3400_phi23.00_logk-0.522222.png,pressure,3400,23,0.30045387,-0.522222197678965,0,1592026,860,0,89,generated
160,dabashenliu_run_160\particle_positions_150000.csv,noise_0pct\c3400_phi23.00_logk-0.300000.png,pressure,3400,23,0.50118726,-0.299999977147204,0,1602026,860,0,428,generated
161,dabashenliu_run_161\particle_positions_150000.csv,noise_0pct\c3400_phi24.00_logk-2.300000.png,pressure,3400,24,0.0050118724,-2.29999999447783,0,1612026,860,0,0,generated
162,dabashenliu_run_162\particle_positions_150000.csv,noise_0pct\c3400_phi24.00_logk-2.077778.png,pressure,3400,24,0.0083603095,-2.07777764461193,0,1622026,860,0,0,generated
163,dabashenliu_run_163\particle_positions_150000.csv,noise_0pct\c3400_phi24.00_logk-1.855556.png,pressure,3400,24,0.013945831,-1.85555560201739,0,1632026,860,0,0,generated
164,dabashenliu_run_164\particle_positions_150000.csv,noise_0pct\c3400_phi24.00_logk-1.633333.png,pressure,3400,24,0.023263052,-1.63333330853244,0,1642026,860,0,0,generated
165,dabashenliu_run_165\particle_positions_150000.csv,noise_0pct\c3400_phi24.00_logk-1.411111.png,pressure,3400,24,0.038805105,-1.41111113709934,0,1652026,860,0,0,generated
166,dabashenliu_run_166\particle_positions_150000.csv,noise_0pct\c3400_phi24.00_logk-1.188889.png,pressure,3400,24,0.06473083,-1.18888882427963,0,1662026,860,0,0,generated
167,dabashenliu_run_167\particle_positions_150000.csv,noise_0pct\c3400_phi24.00_logk-0.966667.png,pressure,3400,24,0.10797753,-0.966666611293739,0,1672026,860,0,0,generated
168,dabashenliu_run_168\particle_positions_150000.csv,noise_0pct\c3400_phi24.00_logk-0.744444.png,pressure,3400,24,0.18011737,-0.744444403052799,0,1682026,860,0,389,generated
169,dabashenliu_run_169\particle_positions_150000.csv,noise_0pct\c3400_phi24.00_logk-0.522222.png,pressure,3400,24,0.30045387,-0.522222197678965,0,1692026,860,0,2,generated
170,dabashenliu_run_170\particle_positions_150000.csv,noise_0pct\c3400_phi24.00_logk-0.300000.png,pressure,3400,24,0.50118726,-0.299999977147204,0,1702026,860,0,339,generated
171,dabashenliu_run_171\particle_positions_150000.csv,noise_0pct\c3400_phi25.00_logk-2.300000.png,pressure,3400,25,0.0050118724,-2.29999999447783,0,1712026,860,0,0,generated
172,dabashenliu_run_172\particle_positions_150000.csv,noise_0pct\c3400_phi25.00_logk-2.077778.png,pressure,3400,25,0.0083603095,-2.07777764461193,0,1722026,860,0,0,generated
173,dabashenliu_run_173\particle_positions_150000.csv,noise_0pct\c3400_phi25.00_logk-1.855556.png,pressure,3400,25,0.013945831,-1.85555560201739,0,1732026,860,0,0,generated
174,dabashenliu_run_174\particle_positions_150000.csv,noise_0pct\c3400_phi25.00_logk-1.633333.png,pressure,3400,25,0.023263052,-1.63333330853244,0,1742026,860,0,0,generated
175,dabashenliu_run_175\particle_positions_150000.csv,noise_0pct\c3400_phi25.00_logk-1.411111.png,pressure,3400,25,0.038805105,-1.41111113709934,0,1752026,860,0,0,generated
176,dabashenliu_run_176\particle_positions_150000.csv,noise_0pct\c3400_phi25.00_logk-1.188889.png,pressure,3400,25,0.06473083,-1.18888882427963,0,1762026,860,0,0,generated
177,dabashenliu_run_177\particle_positions_150000.csv,noise_0pct\c3400_phi25.00_logk-0.966667.png,pressure,3400,25,0.10797753,-0.966666611293739,0,1772026,860,0,0,generated
178,dabashenliu_run_178\particle_positions_150000.csv,noise_0pct\c3400_phi25.00_logk-0.744444.png,pressure,3400,25,0.18011737,-0.744444403052799,0,1782026,860,0,198,generated
179,dabashenliu_run_179\particle_positions_150000.csv,noise_0pct\c3400_phi25.00_logk-0.522222.png,pressure,3400,25,0.30045387,-0.522222197678965,0,1792026,860,0,0,generated
180,dabashenliu_run_180\particle_positions_150000.csv,noise_0pct\c3400_phi25.00_logk-0.300000.png,pressure,3400,25,0.50118726,-0.299999977147204,0,1802026,860,0,1160,generated
181,dabashenliu_run_181\particle_positions_150000.csv,noise_0pct\c3400_phi26.00_logk-2.300000.png,pressure,3400,26,0.0050118724,-2.29999999447783,0,1812026,860,0,0,generated
182,dabashenliu_run_182\particle_positions_150000.csv,noise_0pct\c3400_phi26.00_logk-2.077778.png,pressure,3400,26,0.0083603095,-2.07777764461193,0,1822026,860,0,0,generated
183,dabashenliu_run_183\particle_positions_150000.csv,noise_0pct\c3400_phi26.00_logk-1.855556.png,pressure,3400,26,0.013945831,-1.85555560201739,0,1832026,860,0,0,generated
184,dabashenliu_run_184\particle_positions_150000.csv,noise_0pct\c3400_phi26.00_logk-1.633333.png,pressure,3400,26,0.023263052,-1.63333330853244,0,1842026,860,0,0,generated
185,dabashenliu_run_185\particle_positions_150000.csv,noise_0pct\c3400_phi26.00_logk-1.411111.png,pressure,3400,26,0.038805105,-1.41111113709934,0,1852026,860,0,0,generated
186,dabashenliu_run_186\particle_positions_150000.csv,noise_0pct\c3400_phi26.00_logk-1.188889.png,pressure,3400,26,0.06473083,-1.18888882427963,0,1862026,860,0,0,generated
187,dabashenliu_run_187\particle_positions_150000.csv,noise_0pct\c3400_phi26.00_logk-0.966667.png,pressure,3400,26,0.10797753,-0.966666611293739,0,1872026,860,0,0,generated
188,dabashenliu_run_188\particle_positions_150000.csv,noise_0pct\c3400_phi26.00_logk-0.744444.png,pressure,3400,26,0.18011737,-0.744444403052799,0,1882026,860,0,0,generated
189,dabashenliu_run_189\particle_positions_150000.csv,noise_0pct\c3400_phi26.00_logk-0.522222.png,pressure,3400,26,0.30045387,-0.522222197678965,0,1892026,860,0,32,generated
190,dabashenliu_run_190\particle_positions_150000.csv,noise_0pct\c3400_phi26.00_logk-0.300000.png,pressure,3400,26,0.50118726,-0.299999977147204,0,1902026,860,0,657,generated
191,dabashenliu_run_191\particle_positions_150000.csv,noise_0pct\c3400_phi27.00_logk-2.300000.png,pressure,3400,27,0.0050118724,-2.29999999447783,0,1912026,860,0,0,generated
192,dabashenliu_run_192\particle_positions_150000.csv,noise_0pct\c3400_phi27.00_logk-2.077778.png,pressure,3400,27,0.0083603095,-2.07777764461193,0,1922026,860,0,0,generated
193,dabashenliu_run_193\particle_positions_150000.csv,noise_0pct\c3400_phi27.00_logk-1.855556.png,pressure,3400,27,0.013945831,-1.85555560201739,0,1932026,860,0,0,generated
194,dabashenliu_run_194\particle_positions_150000.csv,noise_0pct\c3400_phi27.00_logk-1.633333.png,pressure,3400,27,0.023263052,-1.63333330853244,0,1942026,860,0,0,generated
195,dabashenliu_run_195\particle_positions_150000.csv,noise_0pct\c3400_phi27.00_logk-1.411111.png,pressure,3400,27,0.038805105,-1.41111113709934,0,1952026,860,0,0,generated
196,dabashenliu_run_196\particle_positions_150000.csv,noise_0pct\c3400_phi27.00_logk-1.188889.png,pressure,3400,27,0.06473083,-1.18888882427963,0,1962026,860,0,0,generated
197,dabashenliu_run_197\particle_positions_150000.csv,noise_0pct\c3400_phi27.00_logk-0.966667.png,pressure,3400,27,0.10797753,-0.966666611293739,0,1972026,860,0,36,generated
198,dabashenliu_run_198\particle_positions_150000.csv,noise_0pct\c3400_phi27.00_logk-0.744444.png,pressure,3400,27,0.18011737,-0.744444403052799,0,1982026,860,0,88,generated
199,dabashenliu_run_199\particle_positions_150000.csv,noise_0pct\c3400_phi27.00_logk-0.522222.png,pressure,3400,27,0.30045387,-0.522222197678965,0,1992026,860,0,137,generated
200,dabashenliu_run_200\particle_positions_150000.csv,noise_0pct\c3400_phi27.00_logk-0.300000.png,pressure,3400,27,0.50118726,-0.299999977147204,0,2002026,860,0,258,generated
201,dabashenliu_run_201\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-2.300000.png,pressure,3800,18,0.0050118724,-2.29999999447783,0,2012026,860,0,0,generated
202,dabashenliu_run_202\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-2.077778.png,pressure,3800,18,0.0083603095,-2.07777764461193,0,2022026,860,0,0,generated
203,dabashenliu_run_203\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-1.855556.png,pressure,3800,18,0.013945831,-1.85555560201739,0,2032026,860,0,0,generated
204,dabashenliu_run_204\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-1.633333.png,pressure,3800,18,0.023263052,-1.63333330853244,0,2042026,860,0,0,generated
205,dabashenliu_run_205\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-1.411111.png,pressure,3800,18,0.038805105,-1.41111113709934,0,2052026,860,0,0,generated
206,dabashenliu_run_206\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-1.188889.png,pressure,3800,18,0.06473083,-1.18888882427963,0,2062026,860,0,0,generated
207,dabashenliu_run_207\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-0.966667.png,pressure,3800,18,0.10797753,-0.966666611293739,0,2072026,860,0,16,generated
208,dabashenliu_run_208\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-0.744444.png,pressure,3800,18,0.18011737,-0.744444403052799,0,2082026,860,0,0,generated
209,dabashenliu_run_209\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-0.522222.png,pressure,3800,18,0.30045387,-0.522222197678965,0,2092026,860,0,0,generated
210,dabashenliu_run_210\particle_positions_150000.csv,noise_0pct\c3800_phi18.00_logk-0.300000.png,pressure,3800,18,0.50118726,-0.299999977147204,0,2102026,860,0,25,generated
211,dabashenliu_run_211\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-2.300000.png,pressure,3800,19,0.0050118724,-2.29999999447783,0,2112026,860,0,0,generated
212,dabashenliu_run_212\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-2.077778.png,pressure,3800,19,0.0083603095,-2.07777764461193,0,2122026,860,0,0,generated
213,dabashenliu_run_213\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-1.855556.png,pressure,3800,19,0.013945831,-1.85555560201739,0,2132026,860,0,0,generated
214,dabashenliu_run_214\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-1.633333.png,pressure,3800,19,0.023263052,-1.63333330853244,0,2142026,860,0,0,generated
215,dabashenliu_run_215\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-1.411111.png,pressure,3800,19,0.038805105,-1.41111113709934,0,2152026,860,0,0,generated
216,dabashenliu_run_216\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-1.188889.png,pressure,3800,19,0.06473083,-1.18888882427963,0,2162026,860,0,0,generated
217,dabashenliu_run_217\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-0.966667.png,pressure,3800,19,0.10797753,-0.966666611293739,0,2172026,860,0,86,generated
218,dabashenliu_run_218\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-0.744444.png,pressure,3800,19,0.18011737,-0.744444403052799,0,2182026,860,0,236,generated
219,dabashenliu_run_219\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-0.522222.png,pressure,3800,19,0.30045387,-0.522222197678965,0,2192026,860,0,221,generated
220,dabashenliu_run_220\particle_positions_150000.csv,noise_0pct\c3800_phi19.00_logk-0.300000.png,pressure,3800,19,0.50118726,-0.299999977147204,0,2202026,860,0,1328,generated
221,dabashenliu_run_221\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-2.300000.png,pressure,3800,20,0.0050118724,-2.29999999447783,0,2212026,860,0,0,generated
222,dabashenliu_run_222\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-2.077778.png,pressure,3800,20,0.0083603095,-2.07777764461193,0,2222026,860,0,0,generated
223,dabashenliu_run_223\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-1.855556.png,pressure,3800,20,0.013945831,-1.85555560201739,0,2232026,860,0,0,generated
224,dabashenliu_run_224\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-1.633333.png,pressure,3800,20,0.023263052,-1.63333330853244,0,2242026,860,0,0,generated
225,dabashenliu_run_225\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-1.411111.png,pressure,3800,20,0.038805105,-1.41111113709934,0,2252026,860,0,0,generated
226,dabashenliu_run_226\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-1.188889.png,pressure,3800,20,0.06473083,-1.18888882427963,0,2262026,860,0,0,generated
227,dabashenliu_run_227\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-0.966667.png,pressure,3800,20,0.10797753,-0.966666611293739,0,2272026,860,0,61,generated
228,dabashenliu_run_228\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-0.744444.png,pressure,3800,20,0.18011737,-0.744444403052799,0,2282026,860,0,469,generated
229,dabashenliu_run_229\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-0.522222.png,pressure,3800,20,0.30045387,-0.522222197678965,0,2292026,860,0,27,generated
230,dabashenliu_run_230\particle_positions_150000.csv,noise_0pct\c3800_phi20.00_logk-0.300000.png,pressure,3800,20,0.50118726,-0.299999977147204,0,2302026,860,0,0,generated
231,dabashenliu_run_231\particle_positions_150000.csv,noise_0pct\c3800_phi21.00_logk-2.300000.png,pressure,3800,21,0.0050118724,-2.29999999447783,0,2312026,860,0,0,generated
232,dabashenliu_run_232\particle_positions_150000.csv,noise_0pct\c3800_phi21.00_logk-2.077778.png,pressure,3800,21,0.0083603095,-2.07777764461193,0,2322026,860,0,0,generated
233,dabashenliu_run_233\particle_positions_150000.csv,noise_0pct\c3800_phi21.00_logk-1.855556.png,pressure,3800,21,0.013945831,-1.85555560201739,0,2332026,860,0,0,generated
234,dabashenliu_run_234\particle_positions_150000.csv,noise_0pct\c3800_phi21.00_logk-1.633333.png,pressure,3800,21,0.023263052,-1.63333330853244,0,2342026,860,0,0,generated
235,dabashenliu_run_235\particle_positions_150000.csv,noise_0pct\c3800_phi21.00_logk-1.411111.png,pressure,3800,21,0.038805105,-1.41111113709934,0,2352026,860,0,1,generated
236,dabashenliu_run_236\particle_positions_150000.csv,noise_0pct\c3800_phi21.00_logk-1.188889.png,pressure,3800,21,0.06473083,-1.18888882427963,0,2362026,860,0,0,generated
237,dabashenliu_run_237\particle_positions_150000.csv,noise_0pct\c3800_phi21.00_logk-0.966667.png,pressure,3800,21,0.10797753,-0.966666611293739,0,2372026,860,0,0,generated
238,dabashenliu_run_238\particle_positions_150000.csv,noise_0pct\c3800_phi21.00_logk-0.744444.png,pressure,3800,21,0.18011737,-0.744444403052799,0,2382026,860,0,93,generated
239,dabashenliu_run_239\particle_positions_150000.csv,noise_0pct\c3800_phi21.00_logk-0.522222.png,pressure,3800,21,0.30045387,-0.522222197678965,0,2392026,860,0,6,generated
240,dabashenliu_run_240\particle_positions_150000.csv,noise_0pct\c3800_phi21.00_logk-0.300000.png,pressure,3800,21,0.50118726,-0.299999977147204,0,2402026,860,0,122,generated
241,dabashenliu_run_241\particle_positions_150000.csv,noise_0pct\c3800_phi22.00_logk-2.300000.png,pressure,3800,22,0.0050118724,-2.29999999447783,0,2412026,860,0,0,generated
242,dabashenliu_run_242\particle_positions_150000.csv,noise_0pct\c3800_phi22.00_logk-2.077778.png,pressure,3800,22,0.0083603095,-2.07777764461193,0,2422026,860,0,0,generated
243,dabashenliu_run_243\particle_positions_150000.csv,noise_0pct\c3800_phi22.00_logk-1.855556.png,pressure,3800,22,0.013945831,-1.85555560201739,0,2432026,860,0,0,generated
244,dabashenliu_run_244\particle_positions_150000.csv,noise_0pct\c3800_phi22.00_logk-1.633333.png,pressure,3800,22,0.023263052,-1.63333330853244,0,2442026,860,0,0,generated
245,dabashenliu_run_245\particle_positions_150000.csv,noise_0pct\c3800_phi22.00_logk-1.411111.png,pressure,3800,22,0.038805105,-1.41111113709934,0,2452026,860,0,0,generated
246,dabashenliu_run_246\particle_positions_150000.csv,noise_0pct\c3800_phi22.00_logk-1.188889.png,pressure,3800,22,0.06473083,-1.18888882427963,0,2462026,860,0,0,generated
247,dabashenliu_run_247\particle_positions_150000.csv,noise_0pct\c3800_phi22.00_logk-0.966667.png,pressure,3800,22,0.10797753,-0.966666611293739,0,2472026,860,0,0,generated
248,dabashenliu_run_248\particle_positions_150000.csv,noise_0pct\c3800_phi22.00_logk-0.744444.png,pressure,3800,22,0.18011737,-0.744444403052799,0,2482026,860,0,309,generated
249,dabashenliu_run_249\particle_positions_150000.csv,noise_0pct\c3800_phi22.00_logk-0.522222.png,pressure,3800,22,0.30045387,-0.522222197678965,0,2492026,860,0,0,generated
250,dabashenliu_run_250\particle_positions_150000.csv,noise_0pct\c3800_phi22.00_logk-0.300000.png,pressure,3800,22,0.50118726,-0.299999977147204,0,2502026,860,0,359,generated
251,dabashenliu_run_251\particle_positions_150000.csv,noise_0pct\c3800_phi23.00_logk-2.300000.png,pressure,3800,23,0.0050118724,-2.29999999447783,0,2512026,860,0,0,generated
252,dabashenliu_run_252\particle_positions_150000.csv,noise_0pct\c3800_phi23.00_logk-2.077778.png,pressure,3800,23,0.0083603095,-2.07777764461193,0,2522026,860,0,0,generated
253,dabashenliu_run_253\particle_positions_150000.csv,noise_0pct\c3800_phi23.00_logk-1.855556.png,pressure,3800,23,0.013945831,-1.85555560201739,0,2532026,860,0,0,generated
254,dabashenliu_run_254\particle_positions_150000.csv,noise_0pct\c3800_phi23.00_logk-1.633333.png,pressure,3800,23,0.023263052,-1.63333330853244,0,2542026,860,0,0,generated
255,dabashenliu_run_255\particle_positions_150000.csv,noise_0pct\c3800_phi23.00_logk-1.411111.png,pressure,3800,23,0.038805105,-1.41111113709934,0,2552026,860,0,0,generated
256,dabashenliu_run_256\particle_positions_150000.csv,noise_0pct\c3800_phi23.00_logk-1.188889.png,pressure,3800,23,0.06473083,-1.18888882427963,0,2562026,860,0,0,generated
257,dabashenliu_run_257\particle_positions_150000.csv,noise_0pct\c3800_phi23.00_logk-0.966667.png,pressure,3800,23,0.10797753,-0.966666611293739,0,2572026,860,0,0,generated
258,dabashenliu_run_258\particle_positions_150000.csv,noise_0pct\c3800_phi23.00_logk-0.744444.png,pressure,3800,23,0.18011737,-0.744444403052799,0,2582026,860,0,186,generated
259,dabashenliu_run_259\particle_positions_150000.csv,noise_0pct\c3800_phi23.00_logk-0.522222.png,pressure,3800,23,0.30045387,-0.522222197678965,0,2592026,860,0,23,generated
260,dabashenliu_run_260\particle_positions_150000.csv,noise_0pct\c3800_phi23.00_logk-0.300000.png,pressure,3800,23,0.50118726,-0.299999977147204,0,2602026,860,0,617,generated
261,dabashenliu_run_261\particle_positions_150000.csv,noise_0pct\c3800_phi24.00_logk-2.300000.png,pressure,3800,24,0.0050118724,-2.29999999447783,0,2612026,860,0,0,generated
262,dabashenliu_run_262\particle_positions_150000.csv,noise_0pct\c3800_phi24.00_logk-2.077778.png,pressure,3800,24,0.0083603095,-2.07777764461193,0,2622026,860,0,0,generated
263,dabashenliu_run_263\particle_positions_150000.csv,noise_0pct\c3800_phi24.00_logk-1.855556.png,pressure,3800,24,0.013945831,-1.85555560201739,0,2632026,860,0,0,generated
264,dabashenliu_run_264\particle_positions_150000.csv,noise_0pct\c3800_phi24.00_logk-1.633333.png,pressure,3800,24,0.023263052,-1.63333330853244,0,2642026,860,0,0,generated
265,dabashenliu_run_265\particle_positions_150000.csv,noise_0pct\c3800_phi24.00_logk-1.411111.png,pressure,3800,24,0.038805105,-1.41111113709934,0,2652026,860,0,0,generated
266,dabashenliu_run_266\particle_positions_150000.csv,noise_0pct\c3800_phi24.00_logk-1.188889.png,pressure,3800,24,0.06473083,-1.18888882427963,0,2662026,860,0,0,generated
267,dabashenliu_run_267\particle_positions_150000.csv,noise_0pct\c3800_phi24.00_logk-0.966667.png,pressure,3800,24,0.10797753,-0.966666611293739,0,2672026,860,0,0,generated
268,dabashenliu_run_268\particle_positions_150000.csv,noise_0pct\c3800_phi24.00_logk-0.744444.png,pressure,3800,24,0.18011737,-0.744444403052799,0,2682026,860,0,23,generated
269,dabashenliu_run_269\particle_positions_150000.csv,noise_0pct\c3800_phi24.00_logk-0.522222.png,pressure,3800,24,0.30045387,-0.522222197678965,0,2692026,860,0,347,generated
270,dabashenliu_run_270\particle_positions_150000.csv,noise_0pct\c3800_phi24.00_logk-0.300000.png,pressure,3800,24,0.50118726,-0.299999977147204,0,2702026,860,0,606,generated
271,dabashenliu_run_271\particle_positions_150000.csv,noise_0pct\c3800_phi25.00_logk-2.300000.png,pressure,3800,25,0.0050118724,-2.29999999447783,0,2712026,860,0,0,generated
272,dabashenliu_run_272\particle_positions_150000.csv,noise_0pct\c3800_phi25.00_logk-2.077778.png,pressure,3800,25,0.0083603095,-2.07777764461193,0,2722026,860,0,0,generated
273,dabashenliu_run_273\particle_positions_150000.csv,noise_0pct\c3800_phi25.00_logk-1.855556.png,pressure,3800,25,0.013945831,-1.85555560201739,0,2732026,860,0,0,generated
274,dabashenliu_run_274\particle_positions_150000.csv,noise_0pct\c3800_phi25.00_logk-1.633333.png,pressure,3800,25,0.023263052,-1.63333330853244,0,2742026,860,0,0,generated
275,dabashenliu_run_275\particle_positions_150000.csv,noise_0pct\c3800_phi25.00_logk-1.411111.png,pressure,3800,25,0.038805105,-1.41111113709934,0,2752026,860,0,0,generated
276,dabashenliu_run_276\particle_positions_150000.csv,noise_0pct\c3800_phi25.00_logk-1.188889.png,pressure,3800,25,0.06473083,-1.18888882427963,0,2762026,860,0,0,generated
277,dabashenliu_run_277\particle_positions_150000.csv,noise_0pct\c3800_phi25.00_logk-0.966667.png,pressure,3800,25,0.10797753,-0.966666611293739,0,2772026,860,0,12,generated
278,dabashenliu_run_278\particle_positions_150000.csv,noise_0pct\c3800_phi25.00_logk-0.744444.png,pressure,3800,25,0.18011737,-0.744444403052799,0,2782026,860,0,491,generated
279,dabashenliu_run_279\particle_positions_150000.csv,noise_0pct\c3800_phi25.00_logk-0.522222.png,pressure,3800,25,0.30045387,-0.522222197678965,0,2792026,860,0,0,generated
280,dabashenliu_run_280\particle_positions_150000.csv,noise_0pct\c3800_phi25.00_logk-0.300000.png,pressure,3800,25,0.50118726,-0.299999977147204,0,2802026,860,0,590,generated
281,dabashenliu_run_281\particle_positions_150000.csv,noise_0pct\c3800_phi26.00_logk-2.300000.png,pressure,3800,26,0.0050118724,-2.29999999447783,0,2812026,860,0,0,generated
282,dabashenliu_run_282\particle_positions_150000.csv,noise_0pct\c3800_phi26.00_logk-2.077778.png,pressure,3800,26,0.0083603095,-2.07777764461193,0,2822026,860,0,0,generated
283,dabashenliu_run_283\particle_positions_150000.csv,noise_0pct\c3800_phi26.00_logk-1.855556.png,pressure,3800,26,0.013945831,-1.85555560201739,0,2832026,860,0,0,generated
284,dabashenliu_run_284\particle_positions_150000.csv,noise_0pct\c3800_phi26.00_logk-1.633333.png,pressure,3800,26,0.023263052,-1.63333330853244,0,2842026,860,0,0,generated
285,dabashenliu_run_285\particle_positions_150000.csv,noise_0pct\c3800_phi26.00_logk-1.411111.png,pressure,3800,26,0.038805105,-1.41111113709934,0,2852026,860,0,0,generated
286,dabashenliu_run_286\particle_positions_150000.csv,noise_0pct\c3800_phi26.00_logk-1.188889.png,pressure,3800,26,0.06473083,-1.18888882427963,0,2862026,860,0,0,generated
287,dabashenliu_run_287\particle_positions_150000.csv,noise_0pct\c3800_phi26.00_logk-0.966667.png,pressure,3800,26,0.10797753,-0.966666611293739,0,2872026,860,0,2,generated
288,dabashenliu_run_288\particle_positions_150000.csv,noise_0pct\c3800_phi26.00_logk-0.744444.png,pressure,3800,26,0.18011737,-0.744444403052799,0,2882026,860,0,0,generated
289,dabashenliu_run_289\particle_positions_150000.csv,noise_0pct\c3800_phi26.00_logk-0.522222.png,pressure,3800,26,0.30045387,-0.522222197678965,0,2892026,860,0,158,generated
290,dabashenliu_run_290\particle_positions_150000.csv,noise_0pct\c3800_phi26.00_logk-0.300000.png,pressure,3800,26,0.50118726,-0.299999977147204,0,2902026,860,0,414,generated
291,dabashenliu_run_291\particle_positions_150000.csv,noise_0pct\c3800_phi27.00_logk-2.300000.png,pressure,3800,27,0.0050118724,-2.29999999447783,0,2912026,860,0,0,generated
292,dabashenliu_run_292\particle_positions_150000.csv,noise_0pct\c3800_phi27.00_logk-2.077778.png,pressure,3800,27,0.0083603095,-2.07777764461193,0,2922026,860,0,0,generated
293,dabashenliu_run_293\particle_positions_150000.csv,noise_0pct\c3800_phi27.00_logk-1.855556.png,pressure,3800,27,0.013945831,-1.85555560201739,0,2932026,860,0,0,generated
294,dabashenliu_run_294\particle_positions_150000.csv,noise_0pct\c3800_phi27.00_logk-1.633333.png,pressure,3800,27,0.023263052,-1.63333330853244,0,2942026,860,0,0,generated
295,dabashenliu_run_295\particle_positions_150000.csv,noise_0pct\c3800_phi27.00_logk-1.411111.png,pressure,3800,27,0.038805105,-1.41111113709934,0,2952026,860,0,0,generated
296,dabashenliu_run_296\particle_positions_150000.csv,noise_0pct\c3800_phi27.00_logk-1.188889.png,pressure,3800,27,0.06473083,-1.18888882427963,0,2962026,860,0,0,generated
297,dabashenliu_run_297\particle_positions_150000.csv,noise_0pct\c3800_phi27.00_logk-0.966667.png,pressure,3800,27,0.10797753,-0.966666611293739,0,2972026,860,0,4,generated
298,dabashenliu_run_298\particle_positions_150000.csv,noise_0pct\c3800_phi27.00_logk-0.744444.png,pressure,3800,27,0.18011737,-0.744444403052799,0,2982026,860,0,111,generated
299,dabashenliu_run_299\particle_positions_150000.csv,noise_0pct\c3800_phi27.00_logk-0.522222.png,pressure,3800,27,0.30045387,-0.522222197678965,0,2992026,860,0,290,generated
300,dabashenliu_run_300\particle_positions_150000.csv,noise_0pct\c3800_phi27.00_logk-0.300000.png,pressure,3800,27,0.50118726,-0.299999977147204,0,3002026,860,0,354,generated
301,dabashenliu_run_301\particle_positions_150000.csv,noise_0pct\c4200_phi18.00_logk-2.300000.png,pressure,4200,18,0.0050118724,-2.29999999447783,0,3012026,860,0,0,generated
302,dabashenliu_run_302\particle_positions_150000.csv,noise_0pct\c4200_phi18.00_logk-2.077778.png,pressure,4200,18,0.0083603095,-2.07777764461193,0,3022026,860,0,0,generated
303,dabashenliu_run_303\particle_positions_150000.csv,noise_0pct\c4200_phi18.00_logk-1.855556.png,pressure,4200,18,0.013945831,-1.85555560201739,0,3032026,860,0,0,generated
304,dabashenliu_run_304\particle_positions_150000.csv,noise_0pct\c4200_phi18.00_logk-1.633333.png,pressure,4200,18,0.023263052,-1.63333330853244,0,3042026,860,0,0,generated
